session_id,user_id,session_start,session_end,device_id,browser,traffic_source,events_count
S000262,U01462,2025-09-12 00:28:37.390338,2025-09-12 00:40:14.390338,D1,Chrome,Email,4
S000263,U01263,2025-09-11 12:27:50.390338,2025-09-11 12:35:22.390338,D3,Safari,Organic,1
S000264,U00092,2025-09-12 00:58:44.390338,2025-09-12 01:15:47.390338,D1,Firefox,Google,4
S000265,U01987,2025-09-12 01:42:23.390338,2025-09-12 01:51:54.390338,D1,Edge,Direct,2
S000266,U01120,2025-09-11 10:57:24.390338,2025-09-11 11:19:53.390338,D1,Safari,Direct,3
S000267,U00567,2025-09-11 19:30:33.390338,2025-09-11 19:49:42.390338,D1,Firefox,Facebook,4
S000268,U01584,2025-09-11 12:02:27.390338,2025-09-11 12:11:33.390338,D2,Chrome,Organic,1
S000269,U00874,2025-09-11 11:06:43.390338,2025-09-11 11:26:18.390338,D1,Safari,Google,3
S000270,U01859,2025-09-11 17:14:07.390338,2025-09-11 17:31:00.390338,D2,Chrome,Google,3
S000271,U01133,2025-09-11 03:29:46.390338,2025-09-11 03:50:42.390338,D1,Chrome,Direct,4
S000272,U00466,2025-09-11 05:58:18.390338,2025-09-11 06:18:56.390338,D3,Edge,Google,3
S000273,U01731,2025-09-12 00:38:12.390338,2025-09-12 00:40:37.390338,D2,Firefox,Google,2
S000274,U01729,2025-09-12 01:15:41.390338,2025-09-12 01:38:26.390338,D1,Chrome,Facebook,4
S000275,U01332,2025-09-11 17:36:39.390338,2025-09-11 17:51:23.390338,D2,Safari,Google,2
S000276,U01339,2025-09-11 17:05:52.390338,2025-09-11 17:20:56.390338,D3,Firefox,Facebook,4
S000277,U00743,2025-09-11 12:18:53.390338,2025-09-11 12:25:07.390338,D1,Chrome,Email,2
S000278,U00189,2025-09-11 23:45:00.390338,2025-09-11 23:54:09.390338,D3,Firefox,Organic,2
S000279,U01777,2025-09-11 21:54:58.390338,2025-09-11 22:14:04.390338,D2,Chrome,Google,3
S000280,U01134,2025-09-11 10:51:36.390338,2025-09-11 10:54:24.390338,D1,Firefox,Organic,2
S000281,U00985,2025-09-12 01:22:19.390338,2025-09-12 01:43:50.390338,D1,Edge,Direct,3
S000282,U01388,2025-09-11 17:09:36.390338,2025-09-11 17:13:48.390338,D2,Chrome,Google,1
S000283,U01204,2025-09-11 18:20:07.390338,2025-09-11 18:33:19.390338,D3,Safari,Organic,2
S000284,U00841,2025-09-11 14:38:58.390338,2025-09-11 14:47:04.390338,D3,Safari,Email,2
S000285,U01745,2025-09-11 23:24:04.390338,2025-09-11 23:35:21.390338,D1,Safari,Facebook,3
S000286,U01237,2025-09-12 02:49:20.390338,2025-09-12 02:58:35.390338,D1,Safari,Facebook,1
S000287,U01456,2025-09-11 19:53:01.390338,2025-09-11 20:04:17.390338,D1,Firefox,Organic,2
S000288,U01317,2025-09-11 17:25:04.390338,2025-09-11 17:37:32.390338,D3,Edge,Facebook,2
S000289,U01946,2025-09-11 16:19:14.390338,2025-09-11 16:25:21.390338,D1,Safari,Email,1
S000290,U01760,2025-09-12 02:17:41.390338,2025-09-12 02:40:20.390338,D1,Edge,Direct,4
S000291,U00065,2025-09-11 03:58:14.390338,2025-09-11 04:16:53.390338,D2,Firefox,Facebook,4
S000292,U00364,2025-09-11 10:38:12.390338,2025-09-11 10:51:53.390338,D3,Chrome,Facebook,2
S000293,U00394,2025-09-11 20:29:14.390338,2025-09-11 20:41:11.390338,D1,Chrome,Facebook,3
S000294,U01280,2025-09-11 23:32:46.390338,2025-09-11 23:50:12.390338,D2,Edge,Facebook,2
S000295,U00998,2025-09-11 15:48:50.390338,2025-09-11 15:58:21.390338,D2,Firefox,Direct,1
S000296,U00256,2025-09-11 19:52:26.390338,2025-09-11 20:19:56.390338,D1,Chrome,Direct,4
S000297,U01685,2025-09-11 16:45:24.390338,2025-09-11 16:49:30.390338,D1,Safari,Email,2
S000298,U01341,2025-09-11 19:06:10.390338,2025-09-11 19:17:49.390338,D3,Firefox,Google,3
S000299,U01469,2025-09-12 19:42:14.390338,2025-09-12 20:02:45.390338,D3,Firefox,Facebook,3
S000300,U01856,2025-09-12 06:50:32.390338,2025-09-12 06:55:49.390338,D1,Chrome,Organic,1
S000301,U00733,2025-09-12 22:54:57.390338,2025-09-12 23:06:39.390338,D2,Chrome,Google,3
S000302,U01057,2025-09-12 11:10:47.390338,2025-09-12 11:25:31.390338,D1,Safari,Facebook,2
S000303,U00919,2025-09-12 05:51:01.390338,2025-09-12 05:59:24.390338,D2,Chrome,Direct,1
S000304,U00878,2025-09-12 17:24:38.390338,2025-09-12 17:49:24.390338,D1,Firefox,Organic,4
S000305,U01451,2025-09-13 03:06:02.390338,2025-09-13 03:29:43.390338,D1,Firefox,Organic,3
S000306,U01693,2025-09-13 01:24:24.390338,2025-09-13 01:38:53.390338,D3,Chrome,Organic,3
S000307,U01385,2025-09-12 15:54:34.390338,2025-09-12 16:04:15.390338,D3,Firefox,Direct,1
S000308,U00176,2025-09-12 21:40:04.390338,2025-09-12 21:55:40.390338,D3,Safari,Facebook,3
S000309,U01509,2025-09-12 15:24:10.390338,2025-09-12 15:31:59.390338,D2,Chrome,Facebook,2
S000310,U00648,2025-09-12 17:30:03.390338,2025-09-12 17:42:53.390338,D3,Firefox,Organic,4
S000311,U01919,2025-09-12 15:15:34.390338,2025-09-12 15:19:09.390338,D3,Edge,Google,2
S000312,U01818,2025-09-12 17:56:15.390338,2025-09-12 18:01:38.390338,D3,Safari,Direct,2
S000313,U01587,2025-09-12 22:23:43.390338,2025-09-12 22:30:59.390338,D3,Edge,Email,3
S000314,U00739,2025-09-12 08:17:07.390338,2025-09-12 08:31:32.390338,D3,Safari,Facebook,2
S000315,U01304,2025-09-12 22:26:20.390338,2025-09-12 22:37:01.390338,D2,Chrome,Organic,2
S000316,U01691,2025-09-12 03:54:38.390338,2025-09-12 04:13:14.390338,D1,Firefox,Direct,3
S000317,U01519,2025-09-12 04:49:30.390338,2025-09-12 04:59:08.390338,D2,Safari,Google,2
S000318,U00436,2025-09-13 00:25:54.390338,2025-09-13 00:41:15.390338,D2,Chrome,Organic,3
S000319,U00556,2025-09-12 20:15:56.390338,2025-09-12 20:31:00.390338,D2,Safari,Organic,2
S000320,U01364,2025-09-12 14:58:29.390338,2025-09-12 15:14:50.390338,D2,Firefox,Direct,2
S000321,U00084,2025-09-12 20:46:26.390338,2025-09-12 20:54:25.390338,D2,Safari,Facebook,1
S000322,U01459,2025-09-12 11:33:17.390338,2025-09-12 11:47:16.390338,D3,Chrome,Email,2
S000323,U01671,2025-09-12 13:44:11.390338,2025-09-12 14:04:25.390338,D1,Safari,Organic,3
S000324,U00746,2025-09-12 04:29:03.390338,2025-09-12 04:43:10.390338,D1,Safari,Facebook,4
S000325,U00122,2025-09-12 17:48:19.390338,2025-09-12 17:50:27.390338,D3,Firefox,Facebook,2
S000326,U01697,2025-09-12 21:52:14.390338,2025-09-12 22:02:28.390338,D2,Firefox,Email,2
S000327,U00206,2025-09-12 07:22:56.390338,2025-09-12 07:44:04.390338,D3,Firefox,Direct,3
S000328,U01091,2025-09-13 00:56:08.390338,2025-09-13 01:22:18.390338,D2,Edge,Organic,4
S000329,U00058,2025-09-13 01:54:06.390338,2025-09-13 02:15:45.390338,D1,Edge,Email,3
S000330,U01790,2025-09-13 03:06:05.390338,2025-09-13 03:16:04.390338,D1,Safari,Direct,3
S000331,U00740,2025-09-12 15:54:26.390338,2025-09-12 16:06:48.390338,D1,Safari,Facebook,3
S000332,U00162,2025-09-12 15:37:49.390338,2025-09-12 15:52:08.390338,D1,Edge,Email,2
S000333,U00232,2025-09-12 04:04:51.390338,2025-09-12 04:14:26.390338,D2,Edge,Google,1
S000334,U00833,2025-09-12 22:50:40.390338,2025-09-12 23:01:48.390338,D3,Firefox,Email,2
S000335,U00570,2025-09-12 04:44:49.390338,2025-09-12 04:50:49.390338,D2,Firefox,Google,2
S000336,U00150,2025-09-13 01:40:34.390338,2025-09-13 02:02:06.390338,D2,Chrome,Facebook,4
S000337,U01370,2025-09-12 19:20:38.390338,2025-09-12 19:38:23.390338,D1,Edge,Direct,3
S000338,U01378,2025-09-12 20:03:16.390338,2025-09-12 20:11:25.390338,D3,Chrome,Facebook,1
S000339,U01470,2025-09-12 18:59:53.390338,2025-09-12 19:15:17.390338,D1,Firefox,Google,3
S000340,U01861,2025-09-12 16:58:59.390338,2025-09-12 17:17:08.390338,D1,Chrome,Google,2
S000341,U00536,2025-09-12 08:05:23.390338,2025-09-12 08:21:22.390338,D2,Edge,Direct,2
S000342,U01240,2025-09-12 05:55:52.390338,2025-09-12 06:05:25.390338,D3,Chrome,Direct,3
S000343,U00901,2025-09-12 17:06:17.390338,2025-09-12 17:16:19.390338,D2,Firefox,Facebook,2
S000344,U01561,2025-09-12 22:32:11.390338,2025-09-12 22:57:26.390338,D1,Chrome,Google,3
S000345,U01486,2025-09-12 18:58:43.390338,2025-09-12 19:01:45.390338,D1,Chrome,Google,2
S000346,U00291,2025-09-12 15:23:55.390338,2025-09-12 15:38:01.390338,D3,Edge,Organic,3
S000347,U01858,2025-09-12 15:15:57.390338,2025-09-12 15:27:26.390338,D2,Edge,Facebook,2
S000348,U00628,2025-09-12 23:06:41.390338,2025-09-12 23:17:17.390338,D2,Firefox,Direct,2
S000349,U00477,2025-09-12 08:58:25.390338,2025-09-12 09:12:31.390338,D1,Safari,Organic,2
S000350,U00143,2025-09-12 15:58:02.390338,2025-09-12 16:05:43.390338,D3,Safari,Direct,2
S000351,U00913,2025-09-13 00:10:27.390338,2025-09-13 00:19:59.390338,D1,Edge,Google,3
S000352,U00948,2025-09-12 10:29:22.390338,2025-09-12 10:43:16.390338,D3,Safari,Facebook,3
S000353,U01535,2025-09-12 11:31:32.390338,2025-09-12 11:47:46.390338,D2,Safari,Direct,4
S000354,U00284,2025-09-12 19:22:10.390338,2025-09-12 19:40:33.390338,D3,Chrome,Facebook,3
S000355,U00867,2025-09-12 21:52:27.390338,2025-09-12 22:03:56.390338,D2,Firefox,Email,2
S000356,U01860,2025-09-13 02:01:32.390338,2025-09-13 02:11:28.390338,D1,Firefox,Google,3
S000357,U00995,2025-09-12 12:40:48.390338,2025-09-12 12:58:48.390338,D3,Firefox,Organic,3
S000358,U01269,2025-09-12 20:04:01.390338,2025-09-12 20:09:52.390338,D2,Firefox,Facebook,2
S000359,U00786,2025-09-13 00:50:07.390338,2025-09-13 01:04:21.390338,D2,Chrome,Direct,3
S000360,U00310,2025-09-12 11:51:09.390338,2025-09-12 11:59:03.390338,D1,Chrome,Direct,2
S000361,U00371,2025-09-12 16:09:17.390338,2025-09-12 16:18:00.390338,D2,Edge,Organic,1
S000362,U01019,2025-09-12 09:09:44.390338,2025-09-12 09:19:28.390338,D2,Edge,Direct,2
S000363,U01565,2025-09-12 03:46:25.390338,2025-09-12 04:05:20.390338,D1,Edge,Organic,3
S000364,U00528,2025-09-13 00:09:55.390338,2025-09-13 00:21:41.390338,D2,Firefox,Direct,2
S000365,U01430,2025-09-12 17:16:01.390338,2025-09-12 17:16:21.390338,D2,Chrome,Email,1
S000366,U00830,2025-09-12 06:20:32.390338,2025-09-12 06:42:47.390338,D1,Safari,Facebook,3
S000367,U01134,2025-09-12 10:03:45.390338,2025-09-12 10:13:48.390338,D1,Firefox,Direct,3
S000368,U01452,2025-09-12 16:54:13.390338,2025-09-12 17:00:32.390338,D2,Safari,Facebook,1
S000369,U00648,2025-09-12 15:15:36.390338,2025-09-12 15:26:14.390338,D2,Edge,Organic,2
S000370,U00010,2025-09-12 15:16:41.390338,2025-09-12 15:25:39.390338,D3,Edge,Organic,2
S000371,U00193,2025-09-12 22:28:50.390338,2025-09-12 22:36:54.390338,D3,Firefox,Direct,2
S000372,U01639,2025-09-12 05:14:10.390338,2025-09-12 05:22:19.390338,D1,Edge,Organic,2
S000373,U01375,2025-09-13 02:12:31.390338,2025-09-13 02:27:23.390338,D3,Chrome,Direct,3
S000374,U00359,2025-09-12 19:05:32.390338,2025-09-12 19:24:24.390338,D1,Edge,Email,3
S000375,U00406,2025-09-12 23:45:01.390338,2025-09-12 23:57:25.390338,D2,Chrome,Facebook,3
S000376,U01596,2025-09-12 05:21:19.390338,2025-09-12 05:46:25.390338,D2,Firefox,Google,4
S000377,U01866,2025-09-12 12:43:48.390338,2025-09-12 12:46:50.390338,D3,Safari,Google,1
S000378,U00110,2025-09-12 19:40:52.390338,2025-09-12 19:53:11.390338,D1,Safari,Organic,3
S000379,U00169,2025-09-12 21:07:44.390338,2025-09-12 21:10:15.390338,D3,Firefox,Google,2
S000380,U00923,2025-09-12 12:24:30.390338,2025-09-12 12:30:10.390338,D1,Chrome,Google,2
S000381,U01463,2025-09-12 14:26:40.390338,2025-09-12 14:45:36.390338,D1,Firefox,Facebook,2
S000382,U01243,2025-09-12 13:12:17.390338,2025-09-12 13:19:35.390338,D1,Edge,Facebook,2
S000383,U00318,2025-09-12 05:54:51.390338,2025-09-12 06:11:36.390338,D3,Edge,Direct,4
S000384,U01059,2025-09-12 18:30:34.390338,2025-09-12 18:33:59.390338,D3,Firefox,Facebook,2
S000385,U00782,2025-09-13 02:52:06.390338,2025-09-13 02:57:13.390338,D2,Safari,Direct,3
S000386,U00276,2025-09-12 12:34:56.390338,2025-09-12 12:50:24.390338,D3,Firefox,Direct,4
S000387,U00996,2025-09-13 00:36:45.390338,2025-09-13 00:57:51.390338,D2,Firefox,Direct,3
S000388,U00819,2025-09-12 14:38:10.390338,2025-09-12 14:58:50.390338,D1,Firefox,Google,4
S000389,U00008,2025-09-12 03:50:19.390338,2025-09-12 04:10:07.390338,D2,Safari,Organic,3
S000390,U01960,2025-09-13 02:49:03.390338,2025-09-13 02:58:37.390338,D3,Chrome,Organic,3
S000391,U00640,2025-09-13 00:05:15.390338,2025-09-13 00:18:37.390338,D3,Safari,Organic,2
S000392,U00092,2025-09-12 23:46:44.390338,2025-09-12 23:55:47.390338,D2,Chrome,Google,1
S000393,U01000,2025-09-12 18:05:29.390338,2025-09-12 18:19:55.390338,D3,Safari,Email,2
S000394,U00943,2025-09-12 12:53:41.390338,2025-09-12 13:01:35.390338,D1,Safari,Email,1
S000395,U00072,2025-09-12 17:45:03.390338,2025-09-12 17:47:10.390338,D3,Chrome,Facebook,2
S000396,U01709,2025-09-12 04:51:01.390338,2025-09-12 05:06:07.390338,D3,Edge,Organic,3
S000397,U00449,2025-09-12 12:25:09.390338,2025-09-12 12:38:32.390338,D2,Firefox,Facebook,2
S000398,U00584,2025-09-12 05:23:03.390338,2025-09-12 05:30:03.390338,D2,Chrome,Email,3
S000399,U00380,2025-09-12 13:17:44.390338,2025-09-12 13:40:00.390338,D2,Safari,Organic,3
S000400,U01704,2025-09-13 02:30:55.390338,2025-09-13 02:37:49.390338,D3,Firefox,Organic,2
S000401,U00845,2025-09-13 02:29:11.390338,2025-09-13 02:36:44.390338,D1,Edge,Facebook,3
S000402,U00908,2025-09-12 04:50:44.390338,2025-09-12 05:05:43.390338,D3,Edge,Organic,2
S000403,U01678,2025-09-13 02:38:34.390338,2025-09-13 02:51:23.390338,D2,Firefox,Organic,3
S000404,U00478,2025-09-12 13:42:48.390338,2025-09-12 14:08:21.390338,D3,Edge,Organic,4
S000405,U01049,2025-09-12 21:36:55.390338,2025-09-12 22:00:42.390338,D1,Safari,Email,4
S000406,U00757,2025-09-12 08:55:00.390338,2025-09-12 09:08:01.390338,D3,Chrome,Google,4
S000407,U00494,2025-09-13 10:39:54.390338,2025-09-13 10:52:43.390338,D3,Firefox,Organic,3
S000408,U01750,2025-09-14 00:26:38.390338,2025-09-14 00:35:40.390338,D3,Chrome,Organic,2
S000409,U00283,2025-09-13 06:15:33.390338,2025-09-13 06:42:00.390338,D2,Edge,Organic,4
S000410,U00272,2025-09-14 01:34:54.390338,2025-09-14 01:45:43.390338,D1,Firefox,Facebook,2
S000411,U00413,2025-09-13 04:43:49.390338,2025-09-13 05:12:11.390338,D2,Chrome,Google,4
S000412,U01188,2025-09-13 12:41:39.390338,2025-09-13 12:57:23.390338,D1,Edge,Organic,4
S000413,U00518,2025-09-13 23:57:40.390338,2025-09-14 00:13:54.390338,D3,Edge,Organic,3
S000414,U01712,2025-09-13 08:46:13.390338,2025-09-13 08:59:49.390338,D1,Chrome,Organic,2
S000415,U00763,2025-09-13 11:28:43.390338,2025-09-13 11:39:14.390338,D3,Chrome,Google,3
S000416,U01964,2025-09-13 17:39:56.390338,2025-09-13 17:43:51.390338,D2,Edge,Direct,2
S000417,U00903,2025-09-13 10:50:37.390338,2025-09-13 11:04:15.390338,D1,Chrome,Facebook,2
S000418,U01197,2025-09-14 01:22:17.390338,2025-09-14 01:35:45.390338,D1,Chrome,Facebook,3
S000419,U01259,2025-09-14 02:19:05.390338,2025-09-14 02:27:19.390338,D3,Safari,Google,2
S000420,U00570,2025-09-13 05:09:14.390338,2025-09-13 05:15:30.390338,D2,Chrome,Organic,1
S000421,U00426,2025-09-13 09:00:49.390338,2025-09-13 09:15:32.390338,D3,Edge,Google,3
S000422,U01837,2025-09-13 15:17:29.390338,2025-09-13 15:24:42.390338,D1,Safari,Facebook,2
S000423,U00030,2025-09-13 17:41:52.390338,2025-09-13 17:55:21.390338,D3,Safari,Organic,3
S000424,U00427,2025-09-14 01:43:19.390338,2025-09-14 01:47:16.390338,D3,Chrome,Facebook,1
S000425,U00089,2025-09-14 02:59:20.390338,2025-09-14 03:15:04.390338,D2,Firefox,Organic,2
S000426,U00808,2025-09-14 02:14:58.390338,2025-09-14 02:26:43.390338,D3,Edge,Organic,2
S000427,U00263,2025-09-13 07:40:48.390338,2025-09-13 08:12:11.390338,D2,Chrome,Facebook,4
S000428,U01194,2025-09-13 06:51:58.390338,2025-09-13 07:13:59.390338,D1,Edge,Email,4
S000429,U01921,2025-09-13 07:41:37.390338,2025-09-13 07:45:23.390338,D3,Safari,Email,2
S000430,U01345,2025-09-13 05:41:47.390338,2025-09-13 05:52:43.390338,D1,Edge,Organic,3
S000431,U01035,2025-09-13 20:36:43.390338,2025-09-13 20:52:52.390338,D3,Firefox,Organic,4
S000432,U00733,2025-09-13 16:35:29.390338,2025-09-13 16:59:37.390338,D3,Chrome,Organic,3
S000433,U00300,2025-09-13 06:53:20.390338,2025-09-13 07:06:39.390338,D2,Chrome,Google,2
S000434,U00898,2025-09-13 18:22:07.390338,2025-09-13 18:37:18.390338,D3,Firefox,Google,2
S000435,U01360,2025-09-13 17:20:20.390338,2025-09-13 17:37:30.390338,D3,Safari,Email,3
S000436,U01290,2025-09-14 03:20:31.390338,2025-09-14 03:32:33.390338,D2,Firefox,Facebook,3
S000437,U01928,2025-09-13 14:41:36.390338,2025-09-13 14:54:43.390338,D3,Safari,Facebook,3
S000438,U00739,2025-09-13 18:40:01.390338,2025-09-13 18:41:49.390338,D3,Safari,Facebook,1
S000439,U01906,2025-09-13 13:22:53.390338,2025-09-13 13:46:41.390338,D3,Firefox,Organic,4
S000440,U00626,2025-09-13 10:09:17.390338,2025-09-13 10:17:54.390338,D1,Chrome,Email,2
S000441,U00988,2025-09-14 00:39:29.390338,2025-09-14 00:59:07.390338,D2,Edge,Organic,3
S000442,U00393,2025-09-13 13:01:42.390338,2025-09-13 13:16:23.390338,D2,Chrome,Google,3
S000443,U00874,2025-09-13 15:27:02.390338,2025-09-13 15:39:56.390338,D3,Firefox,Email,3
S000444,U00491,2025-09-13 05:19:05.390338,2025-09-13 05:39:48.390338,D3,Edge,Facebook,3
S000445,U00837,2025-09-13 04:32:19.390338,2025-09-13 04:55:00.390338,D2,Firefox,Email,5
S000446,U01226,2025-09-13 09:25:13.390338,2025-09-13 09:33:45.390338,D3,Safari,Google,3
S000447,U01956,2025-09-13 07:19:24.390338,2025-09-13 07:37:49.390338,D3,Chrome,Facebook,3
S000448,U00685,2025-09-13 04:44:50.390338,2025-09-13 05:01:54.390338,D1,Firefox,Organic,3
S000449,U01615,2025-09-13 16:10:07.390338,2025-09-13 16:18:43.390338,D3,Chrome,Direct,1
S000450,U00862,2025-09-13 08:17:02.390338,2025-09-13 08:28:55.390338,D3,Edge,Facebook,2
S000451,U00351,2025-09-13 13:43:58.390338,2025-09-13 13:55:26.390338,D2,Safari,Direct,2
S000452,U00019,2025-09-13 04:59:30.390338,2025-09-13 05:27:56.390338,D1,Firefox,Direct,3
S000453,U00873,2025-09-13 11:18:36.390338,2025-09-13 11:39:42.390338,D2,Safari,Organic,3
S000454,U00325,2025-09-13 13:00:13.390338,2025-09-13 13:10:26.390338,D2,Firefox,Organic,2
S000455,U00560,2025-09-13 08:05:10.390338,2025-09-13 08:25:21.390338,D3,Safari,Email,4
S000456,U01175,2025-09-13 14:28:02.390338,2025-09-13 14:42:56.390338,D3,Safari,Direct,2
S000457,U01079,2025-09-13 21:01:25.390338,2025-09-13 21:11:37.390338,D3,Firefox,Google,2
S000458,U01943,2025-09-13 16:21:17.390338,2025-09-13 16:38:38.390338,D2,Edge,Google,3
S000459,U01676,2025-09-13 05:46:08.390338,2025-09-13 06:01:45.390338,D1,Chrome,Organic,3
S000460,U01657,2025-09-13 09:44:55.390338,2025-09-13 09:52:11.390338,D2,Firefox,Email,2
S000461,U01759,2025-09-13 17:13:26.390338,2025-09-13 17:16:46.390338,D2,Edge,Google,1
S000462,U01207,2025-09-13 17:54:10.390338,2025-09-13 18:19:29.390338,D2,Firefox,Organic,3
S000463,U00030,2025-09-13 13:21:58.390338,2025-09-13 13:30:35.390338,D1,Safari,Organic,1
S000464,U00382,2025-09-13 09:05:25.390338,2025-09-13 09:27:13.390338,D2,Firefox,Email,4
S000465,U00921,2025-09-13 11:57:10.390338,2025-09-13 12:20:45.390338,D1,Edge,Google,3
S000466,U01301,2025-09-13 11:11:25.390338,2025-09-13 11:31:37.390338,D2,Chrome,Email,3
S000467,U01080,2025-09-13 18:58:02.390338,2025-09-13 19:04:57.390338,D1,Safari,Facebook,2
S000468,U00704,2025-09-13 19:22:17.390338,2025-09-13 19:40:48.390338,D2,Edge,Direct,3
S000469,U01303,2025-09-13 03:37:15.390338,2025-09-13 03:51:05.390338,D3,Edge,Facebook,2
S000470,U01374,2025-09-13 09:55:32.390338,2025-09-13 10:09:47.390338,D2,Safari,Direct,3
S000471,U00968,2025-09-13 05:54:40.390338,2025-09-13 06:01:56.390338,D2,Safari,Direct,3
S000472,U01331,2025-09-13 06:26:44.390338,2025-09-13 06:38:43.390338,D3,Edge,Direct,2
S000473,U00667,2025-09-13 08:22:12.390338,2025-09-13 08:33:58.390338,D1,Edge,Google,2
S000474,U01965,2025-09-13 20:56:15.390338,2025-09-13 21:12:59.390338,D3,Chrome,Google,4
S000475,U01166,2025-09-13 07:07:28.390338,2025-09-13 07:31:08.390338,D3,Firefox,Email,3
S000476,U00262,2025-09-13 14:24:34.390338,2025-09-13 14:37:45.390338,D2,Edge,Direct,3
S000477,U00499,2025-09-13 20:05:27.390338,2025-09-13 20:25:52.390338,D1,Safari,Google,3
S000478,U01069,2025-09-13 16:30:05.390338,2025-09-13 16:35:37.390338,D2,Chrome,Facebook,3
S000479,U01445,2025-09-13 09:45:29.390338,2025-09-13 09:50:17.390338,D1,Firefox,Direct,2
S000480,U01784,2025-09-13 06:24:22.390338,2025-09-13 06:40:40.390338,D2,Firefox,Google,3
S000481,U00571,2025-09-13 20:42:10.390338,2025-09-13 20:58:04.390338,D2,Safari,Google,3
S000482,U00412,2025-09-13 05:27:15.390338,2025-09-13 05:58:52.390338,D2,Edge,Facebook,4
S000483,U01381,2025-09-13 15:33:00.390338,2025-09-13 15:55:40.390338,D2,Safari,Direct,3
S000484,U01842,2025-09-13 04:50:25.390338,2025-09-13 05:06:23.390338,D3,Firefox,Facebook,4
S000485,U01627,2025-09-13 03:39:10.390338,2025-09-13 03:46:02.390338,D2,Chrome,Organic,2
S000486,U00481,2025-09-13 07:40:20.390338,2025-09-13 08:06:21.390338,D2,Edge,Organic,4
S000487,U00682,2025-09-13 21:09:36.390338,2025-09-13 21:18:50.390338,D2,Safari,Email,2
S000488,U00769,2025-09-14 03:10:36.390338,2025-09-14 03:18:55.390338,D1,Safari,Email,3
S000489,U01789,2025-09-13 06:27:36.390338,2025-09-13 06:42:32.390338,D1,Edge,Email,3
S000490,U01154,2025-09-13 13:59:54.390338,2025-09-13 14:17:44.390338,D1,Edge,Organic,3
S000491,U00426,2025-09-13 12:27:50.390338,2025-09-13 12:43:45.390338,D1,Safari,Direct,3
S000492,U00950,2025-09-13 10:20:00.390338,2025-09-13 10:27:22.390338,D1,Firefox,Google,3
S000493,U00684,2025-09-14 02:51:12.390338,2025-09-14 03:10:21.390338,D1,Firefox,Email,3
S000494,U00153,2025-09-13 03:48:51.390338,2025-09-13 03:51:29.390338,D1,Chrome,Organic,2
S000495,U00739,2025-09-13 03:29:44.390338,2025-09-13 03:36:30.390338,D3,Firefox,Facebook,2
S000496,U00818,2025-09-13 21:57:00.390338,2025-09-13 22:10:23.390338,D1,Chrome,Google,3
S000497,U00514,2025-09-13 15:35:16.390338,2025-09-13 15:47:19.390338,D3,Safari,Direct,3
S000498,U00415,2025-09-13 15:42:24.390338,2025-09-13 15:52:30.390338,D2,Chrome,Direct,2
S000499,U00110,2025-09-13 07:30:08.390338,2025-09-13 07:47:30.390338,D2,Chrome,Organic,3
S000500,U00887,2025-09-13 22:01:17.390338,2025-09-13 22:29:14.390338,D2,Safari,Organic,3
S000501,U00621,2025-09-14 01:11:02.390338,2025-09-14 01:41:18.390338,D1,Chrome,Email,4
S000502,U01553,2025-09-13 15:40:41.390338,2025-09-13 15:43:47.390338,D2,Firefox,Google,2
S000503,U00028,2025-09-13 22:00:42.390338,2025-09-13 22:24:41.390338,D1,Edge,Email,3
S000504,U00626,2025-09-13 12:35:25.390338,2025-09-13 12:43:02.390338,D3,Firefox,Direct,2
S000505,U01581,2025-09-13 03:54:23.390338,2025-09-13 03:58:04.390338,D3,Safari,Facebook,2
S000506,U01709,2025-09-13 09:35:16.390338,2025-09-13 09:40:27.390338,D2,Firefox,Google,3
S000507,U00379,2025-09-13 06:59:06.390338,2025-09-13 07:15:46.390338,D2,Chrome,Email,3
S000508,U01215,2025-09-13 22:36:49.390338,2025-09-13 22:48:47.390338,D3,Safari,Organic,2
S000509,U00843,2025-09-13 04:18:23.390338,2025-09-13 04:30:58.390338,D1,Safari,Google,3
